unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text,type
B0000AFX1G:takes_a_lickin_and_keeps_on_tickin:james_stuber,B0000AFX1G,PNY 128 MB Attache USB 2.0 Portable Flash Memory Drive: Electronics,electronics,4 of 5,5.0,Takes a lickin and keeps on tickin,"September 27, 2004",James Stuber,"Pendleton, IN USA","I think everyone knows that these drives have become invaluable.  Mine has become a necessitiy between my computers at work and at home and any where I can get an open computer.  I have W2K at home with USB 1 and XP Pro at work with USB 2.  Never had any type of compatibility issue.  This 128 MB size is the minimum most can get by with in my opinion.  I plan on upgrading to at least the 256 soon.

The amazing this is that I have just removed my USB drive from a clean pair of pants that went through the wash and dry cycle.  And this was the second time.  I can't believe it still works.

Maybe I'll have to start using that ridiculus cord and wear it around my neck.

Through away your zip and floppy disks and get one of these things.  Just make sure you back it up often",1
B0002IQ1FS:excellent_value_for_dvd-r:chad_atkinson,B0002IQ1FS,Verbatim 8x 4.7 GB DVD-R Spindle (100 Discs): Electronics,electronics,,5.0,Excellent Value for DVD-R,"September 18, 2005",Chad Atkinson,,"I am very pleased with the quality of the product.  I have burned about a dozen discs and have had zero coasters.  After the rebate, the price was very competitive",1
"B0001FV2YM:people_complain_too_much:david_b._nichols_""the_truth""",B0001FV2YM,Belkin TuneCast II FM Transmitter: Electronics,electronics,1 of 3,5.0,People complain too much,"May 12, 2006","David B. Nichols ""The Truth""","Harrisburg, PA","Hey, don't listen to those other schmucks. So maybe there are a few of these that are exceptable, but the rest just complain too much. I love this thing! I got it for Christmas, and now for $20, you can't beat that. I use a standard charger for it in my car, so I never have to worry about batteries. It seems that the best way to get it to sound the best, is work with your mp3 player or whatever your using (equalizer). I have also used it on my portable DVD player in the car and it sounds awesome! For the price, I highly recommend this product",1
B0000AOWVP:solid_keyboard_and_mouse:d._e._lee,B0000AOWVP,Microsoft Wireless Optical Desktop Pro: Electronics,electronics,7 of 8,4.0,Solid keyboard and mouse,"February 23, 2006",D. E. Lee,Texas,"I've used the keyboard/mouse for a little over a month now and have generally found it to do all I would wish. Of course, any wireless keyboard will at times not be as responsive as a wired keyboard/mouse setup, but this is more than offset by the lack of wires and the ability to pull the keyboard to wherever I wish.

The only drawback, and it is minor, is getting used to the fact that there are no lights on the keyboard to indicate when CAPS LOCK or NUM LOCK is on. I have to look over at the wireless receiver for this. Additionally, it would be nice if there was an option for the keyboard to be backlit. Yes, it would draw down batteries more quickly, but as an option it would be user selected.

All in all, a good wireless keyboard/mouse combination, and one I am quite glad I purchased.

Life is not a journey to the grave with the intention of arriving safely in a pretty and well-preserved body. 
But rather to skid in broadside, thoroughly used up, totally worn out, and loudly proclaiming,

""WOW, Lord! What a ride!""",1
B000089GN4:can't_be_beaten_for_quality_or_price...!:wendy_hay,B000089GN4,Sennheiser PX 200 Headphones (Silver): Electronics,electronics,3 of 3,5.0,can't be beaten for quality or price...!,"November 3, 2006",Wendy Hay,Trinidad,"I read about these headphones in a magazine and i was intrigued by the reviews. having a headphone fetish (odd, i know), i decided to order them seeing that they were relatively inexpensive..  this is a decision i am thoroughly glad i made.  these little headphones are absolutely incredible and they even outmatch, in quality, my larger studio-size headphones i have at home.  the bass is the best i've ever heard in a headphone, rich and deep and true. the mids and heights are also brilliantly emulated.  the mere fact  that it is portable with its own compact and innovative carrying case, means that you can take the excellent sound with you wherever you go.  i definitely recommend these pones to anyone who values outstanding quality in their music and games.....5 stars",1
"B000068IH5:perfect_for_anyone_who_can_afford_the_bose_soundock:m._krasko_""bghd123""",B000068IH5,Monster Cable 126130 iCable for iPod: Electronics,electronics,1 of 1,5.0,Perfect for anyone who can afford the Bose Soundock,"February 20, 2006","M. Krasko ""Bghd123""",,"After buying my ipod, i felt my stereo system wasnt geting anyuse. So I felt that instead of buying the Bose Soundock, which is about $300, your better off only spending about $25 and getting just as good quality",1
"B0007NZQ2W:absolute_necessity!:j._robertson_""jenr""",B0007NZQ2W,Griffin Technology 4002-TJUICE TuneJuice Battery Backup for iPod and iPod mini: Electronics,electronics,1 of 1,5.0,Absolute necessity!,"May 22, 2006","J. Robertson ""JenR""",California,"I was unsure at first if this product would work with my iPod nano, but after checking out Griffin's website, I decided to go ahead and order it.  It works great!  I like to play Solitaire and read text files on my nano, so the battery charge runs down much faster than it would if I didn't use the screen so much.  TuneJuice means I don't ever have to worry about that again.  I just keep a couple of 9V batteries with me, and I can keep listening, playing, reading or whatever on my nano as long as I want.  Love it.
-------
I posted the above review on May 22, 2006 after having had the TuneJuice for almost 3 weeks.  Two of those weeks were spent on vacation and this little gadget got a *lot* of use.  

Now, about 5 months after first receiving the TuneJuice, I'm about to order my second one - to replace the first one.  I still love it, and did get a *lot* of use out of it, but snapping 9V batteries on and off so many times caused the wires leading from inside the battery compartment to the 'snaps' that connect to the battery itself to break off. Despite that, I feel like I got my money's worth and I'm buying another one",1
B000ETVKHE:this_players_meets_all_my_needs:robert_j._apke,B000ETVKHE,Sandisk SDMX4-4096 Sansa e260 4 GB MP3 Player with SD Expansion Slot: Electronics,electronics,2 of 2,5.0,This players meets all my needs,"November 25, 2006",Robert J. Apke,"Cincinnati, Ohio United States","I have been using my Sandisk player with no problems downloading songs or pictures. I have also made some observations that makes this player function more efficently.
-use MTP music files because they use less file space.
-adjust the file size on pictures to use less memory.
-use the Speck toughskin case to protect display window (extra).
-use the AC Sandisk USB charger instead of the computer USB port(extra).
I do not use the raio or the video settings because of no interest, and the large amount of memory the video consummes.
This player does fine using the earphones or hooked up to a audio center.

I think that the 2MG card will be on my list of upgrades.

The only upgrade I am made was to buy a better set of earphones. I did not like the pair supplied with the unit. My earphones have a volume control on the output cord which makes it much easier to control.

I am not sorry about buying this item from Amazon.",1
"B000ETVKHE:it's_not_perfect,_but_it's_very_good:jenny_b._""loyal_amazon_customer""",B000ETVKHE,Sandisk SDMX4-4096 Sansa e260 4 GB MP3 Player with SD Expansion Slot: Electronics,electronics,5 of 7,4.0,"It's not perfect, but it's very good","November 16, 2006","Jenny B. ""Loyal Amazon customer""","New York, NY USA","Pros: Easy to use, last for days without charging (depending on the use, of course... but i was traveling for 5 days and used it a lot without charging, and it lasted the trip), enough memory space, has radio, works as a recorder, small
Cons: Stopped working, froze twice since i bought it 3 month ago. When it's on, tunes that i had deleted will still appear on my play list. If I hit play on such song, the player just skips and plays the next song on the list. 

But overall i'm happy with my MP3. I'd recommend it",1
B0001OHH6A:it_is_better!:michael_j._foley,B0001OHH6A,Monster Cable HDMI 400 High Resolution A/V Cable - 6 Meters: Electronics,electronics,5 of 7,5.0,It IS better!,"November 16, 2006",Michael J. Foley,"Sherman Oaks, CA United States","I didn't want to spend the money on this either, but it IS better.  I really don't know why, but it IS. No question about it.  PERFECT picture and sound!  I have a Yamaha RX-V2700 receiver which has HDMI hookups.  I tried a HDMI cable that came with my DirecTV box (from my Toshiba HD DVD player) and it was seriously lacking. This hookup is MUCH better!  I have a Monster Cable HDMI hooked up to the new receiver that runs to my Sony 46"" flat panel as well (more $ but....).  I'm finally satisfied.  I'm watching (and listening to) ""Batman Begins"" (In True HD sound) on HD DVD and it is superb!!!!  This is just awesome!  The stuff of fantasy.  You only have to buy this/these cables once, so why not buy the BEST?!  I highly recommend this move.",1
"B000623HE8:best_remote_i've_ever_owned:kooldak_""a_customer""",B000623HE8,Logitech Harmony 680 Universal Remote Control: Electronics,electronics,6 of 6,5.0,Best remote I've ever owned,"March 25, 2005","kooldak ""a customer""","Chama, NM","This remote will do everything you need or want. Simple to use and great customer service. I had a couple of ""glitches"" (buttons that didn't work quite right) when I first programmed the device, but the Harmony support team helped me through those areas. The changes needed are now permanently in my data area on the Harmony web site so if I ever need to, all I have to do is reload the info.

Like another reviewer, I also have a TiVO (2 actually) and the only button that wouldn't work on my Harmony 680 was the ""clear"" button. Customer service fixed that in a jiffy, too.

I have owned several multiple device remotes over the years and never had one so good that I could really put away all my other remotes. I now only use one - the Harmony 680. Fantastic device! I'd give it 6 stars if I could",1
B00006JI6Y:nice_organizer_for_a_low_price:s.c.,B00006JI6Y,HP/Compaq CQP121 HP Nylon Folio Case - Black (High Density Nylon): Electronics,electronics,1 of 1,4.0,Nice organizer for a low price,"February 17, 2006",S.C.,"Newark, DE, USA",I paid about a dollar for this holder. Holds and protects the iPaq nicely. Can hold some credit cards as well as ID. Overall a decent product for a low price,1
"B00000J53H:very_satisfied_apc_customer:scott_g._howard_""scottgh""",B00000J53H,APC Notebook Surge Arrest Protector (PNOTE1): Electronics,electronics,21 of 22,5.0,Very Satisfied APC Customer,"March 16, 2000","Scott G. Howard ""scottgh""","Alabaster, AL USA",This is perfect for anyone who travels with a laptop. It's small and fits nicely next to the ac adapter in my laptop case. It protects my laptop from surges through the AC outlet and phone jacks. I have been pleased with APC  products for about six years. They provide excellent customer support. I  highly recommend their products,1
B00083J67C:very_high_priced_but_works_good.:dave_h.,B00083J67C,Monster MBL CLNKIT-SM Screen Clean Mini: Electronics,electronics,,4.0,Very high priced but works good.,"November 18, 2006",Dave H.,"FL, USA","It also seems like the product goes a long way and will last a long time. I've used it four times already on two different laptop screens and the first opened bottle (out of two that come with it) still looks almost full. If the price was a little more consumer friendly I'd give it five stars. I mean come on. When you can currently buy other computer accessories like a brand name 50-pack of CD-R's for less than $14, the profit margin on something like this is probably 200% or more",1
"B0000DBJ8A:very_helpful:n._burt_""nikkles""",B0000DBJ8A,Apple Wireless Pro Keyboard: Electronics,electronics,5 of 5,5.0,Very Helpful,"May 20, 2006","N. Burt ""nikkles""",Wisconsin,"I found this keyboard to be very helpful.  I am a graduate student and spend a lot of my time typing papers.  While my laptop can be used to type, when you type for hours at a time it gets very uncomfortable.  This keyboard is a great size and has a nice feel for long days spent typing.  The bluetooth is also reliable and allows me to get some distance from the computer if I would like without stopping the connection.  I would suggest getting a mouse to accompany it.  Overall, a very useful and reliable product that makes my life much easier",1
B0000YKA9C:no_complaints!:user,B0000YKA9C,POCKETEC 929 80GB Portable HDD USB 2.0: Electronics,electronics,,5.0,No complaints!,"August 17, 2006",User,"Saranac Lake, NY United States","I had it now for 12 months and no problems with it. Its tiny lightweight and great speed. My old computer has to work quite hard to recognize it, but my laptop has no problems. 
One minor detail.. You cannot hook too many other stuff on the USB at the same time.
I just ordered another one",1
"B000G1Q9GW:excellent!:mark_sanders_""silverspurr""",B000G1Q9GW,Creative Zen Aurvana In-Ear Headphones: Electronics,electronics,9 of 9,5.0,Excellent!,"July 24, 2006","Mark Sanders ""Silverspurr""","new york city, new york United States","Have been using them for a week now. 
Incredible sound for the size.  Bass is incredible.... mids are accurate, highs are accurate.  These are the way to go if you're using an MP3  player.  I use them with the Creative ZEN Vision M 30 (""The Ipod killer"") 
 
While walking, riding a bus or train in in N.Y.C. seals out external noise amazingly VERY WELL!!!

Pros:
Awesome accurate sound / Incredibly light / don't protrude out of your ears / comes with ""2 sets"" of three different sizes of silicone  plugs / plugs are ultra soft, comfortable and fit perfectly / secure well built storage case / cleaning tool / barely uses battery power! / Not the yup-tard WHITE COLOR.... much cooler BLACK!

Cons:  None so far.

I bought them directly from Amazon for $75.99 with ""free"" 4 day ultra fast shipping",1
B000G1Q9GW:this_is_a_good_product_-_good_for_creative:albeniz,B000G1Q9GW,Creative Zen Aurvana In-Ear Headphones: Electronics,electronics,8 of 8,5.0,This is a good product - good for Creative,"July 20, 2006",Albeniz,Venezuela,"Excellent sound, much much much........ better that the one that comes with any players, Zens or ipod.
For those that have ever used safety earplugs in the industry, they feel like them and really isolate the noises.
After that the sound is excellent compare to many others and amazon offers a very good price here.
also good to have 3 sizes. 2 pairs of each + airplane adapter, case, cleaner, very good product.",1
"B00008RUKX:wireless_on_the_desktop:ned_""java_ned""",B00008RUKX,Linksys WMP55AG Dual-Band Wireless A+G PCI Adapter: Electronics,electronics,3 of 3,4.0,Wireless on the Desktop,"January 20, 2005","Ned ""java_ned""","Eldersburg, Maryland United States","I just recently move from dial-up to DSL. Going DSL was not enough; I did not want to have cables running though the house so I started looking into going wireless. To make a long story short, after a little investigation I decided to make the leap into wireless technology. I purchased the WAP55AG router and the adapter cards, WMP55AG and WPC55AG.

Once the WAP55AG router was installed and set up, the installation of the WMP55AG PCI Adapter on each of the desktops were simple.

I had no difficulty setting up the hardware and software and with a few hours, I was on the net through the router. One desktop is running XP professional and the other desktops are running XP Home edition. 

The LinkSys Web site has all the documentation you need for installation and setup. There is a ""Knowledge Base"" page that covers a lot of the products and answers to a lot of questions about various products and configurations; I found it to be very helpful.

Pulled from LinkSys Web Site:
----------------------------------------
The Linksys Dual-Band Wireless A+G PCI Adapter installs in most desktops and lets you put your computer almost anywhere in the building, without the cost and hassle of running network cables. Now you don't have to drill holes in your walls and climb through the attic or cellar to get connected to the network. Once you're connected, you can keep in touch with your e-mail; access the Internet, use instant messaging to chat with friends, and share files and other resources such as printers and network storage with other computers on the network. 

The Dual-Band Wireless A+G PCI Adapter connects you with Wireless-A (802.11a) and Wireless-G (draft 802.11g) networks at an incredible 54Mbps! And for added versatility, it can also interoperate with all the 11Mbps Wireless-B (802.11b) products found in homes, businesses, and public wireless hotspots around the country. And whichever mode you choose, your wireless communications are protected by up to 152-bit encryption, so your data stays secure. 

Features of the product:
--------------------------------
One adapter connects to either 2.4 GHz (802.11b or draft 802.11g) or 5 GHz (802.11a) networks
Advanced security features with up to 152-Bit WEP encryption
Detailed monitoring and performance utility
IEEE 802.11a, 802.11b and draft 802.11g compliant
 
System Requirements (Minimum):
---------------------------------------------
200MHz of Faster Processor
64MB RAM
Available PCI Slot
CD-ROM Drive
Windows 98SE, Me, 2000 or X",1
B000BFO4OC:everything_i_was_hoping_for:codex57,B000BFO4OC,Logitech MX 610 Cordless Laser Mouse (931350-0403): Electronics,electronics,2 of 2,5.0,Everything I was hoping for,"August 31, 2006",Codex57,California,"I am very happy with this mouse and would recommend it to everyone.  It looks good, but more importantly, it feels good.  Button placement, weight, smoothness, everything was done well.  Coming from wired mice, the lack of a wire is very freeing.  I am also especially happy with how small the USB radio receiver is.  I am using this mouse on a laptop and love how inobtrusive it is.

What's strange is I bought the S 530 desktop set for Mac at the same time.  The mouse in that set looks nearly identical (except for color).  However, it has a different weight and simply doesn't feel quite as comfortable to use.  It only fits the hand the same but once you move it, it lacks the same comfort and ease of use as this mouse",1
"B000246U1C:great_product,_very_satisified!!!:charles_cochrane",B000246U1C,Acoustic Research AW-811 Indoor/Outdoor Wireless Speaker (single): Electronics,electronics,,5.0,"Great product, very satisified!!!","October 4, 2006",Charles Cochrane,,Received this speaker as a replacement for the Advent AW-810 which did not work at all.  This one was much easier to install and calibrate!  Very happy with range and sound quality.  Highly recommended,1
"B000779RZU:good_product:j._griffith_""jacki_-_shopaholic""",B000779RZU,Sony MDR-EX51LP Fontopia In-The-Ear Headphones (White): Electronics,electronics,3 of 3,5.0,Good product,"November 3, 2006","J. Griffith ""Jacki - shopaholic""","Idaho  Falls, Idaho United States","These are very comfortable to wear, and the sound is great.  I use them out jogging, and they stay put, without any pressure on the ear.  The tight fit blocks out any outside noise, so be careful around traffic, as you cannot hear cars.  I would highly recommend these to anyone",1
"B000779RZU:good_sound_quality,_but...:bruce_d._miller_""telecom_entrepreneur""",B000779RZU,Sony MDR-EX51LP Fontopia In-The-Ear Headphones (White): Electronics,electronics,2 of 2,4.0,"Good Sound Quality, but...","September 28, 2006","Bruce D. Miller ""Telecom Entrepreneur""","Boston, MA","I bought these Ear Headphones primarily to use when running and biking at the club. The sound quality is acceptable, not exceptional. The construction is a little flimsy and the big issue is that the cord is shorter for the left ear than the right. That places all the force on the left side and that one tends to pull out. I have no idea why Sony thought that this was a good design. For the money they could also have included a case rather than a clip for the cord. I would give these a B- good/not great",1
B00004VUGJ:logitech_cordless_trackman_wheel:dcedte,B00004VUGJ,Logitech Cordless TrackMan Wheel: Electronics,electronics,,4.0,Logitech Cordless TrackMan Wheel,"November 19, 2006",dcedte,,"The Logitech Cordless TrackMan Wheel was purchased in Sept. 2006. I have had this for two months at the time this review is being written.

I bought this to replace the corded version of the same item. The cordless works as well as the corded one. The trackball doesn't has quite as smooth a roll to it as the corded one did, but the difference is minimal. I wonder if this may be because it is new and the other one had had years of use.

I find the shape of the Logitech Trackman to fit the hand very naturally. It is also much less strenuous on the wrist than a normal mouse, which is why I use it.

I replaced the corded one so that we could easily move the mouse to different locations for use. This is for home use with multiple users, with different mouse location preferences. I took the corded one to use at work, where it still performs flawlessly 8+ hours a day.

I also have a Logitech cordless keyboard.

There are two places where both these items could be improved:
- Each one of these items needs it own receiver. It would save some of my limited home desk space if these could be combined into one unit.
- I initially had the receivers out of sight behing an LCD monitor. I found that it was necessary to move them away from the monitor to get them to work reliably. This is a documented requirement in the owners manual, but that necessity takes away from the convenience of the wireless. The receivers, as stated earlier, take up space I would rather not spare",1
B00004VUGJ:works_great_but...:j._fields,B00004VUGJ,Logitech Cordless TrackMan Wheel: Electronics,electronics,,5.0,Works great but...,"November 13, 2006",J. Fields,,"We have a TrackMan corded model and loved it so I got this one for my work computer.  It works just as well as the corded one when I'm in my office.  For travel, the part you plug in is a little bulky so I usually leave it at home when I travel.  It's not a small, USB stick that goes in the back.  It's a long, corded, mouse looking device that sends/recieves the signal to the TrackMan.  I don't think they market it as a portable device so it works just as advertised but it would be nice if it just had a USB stick instead of the other for travel.  All that said, I love the trackball over a mouse so this is just perfect for me",1
B0002MK9X4:concerned_with_other_reviews:magda,B0002MK9X4,HP PhotoSmart 375 Compact Photo Printer: Electronics,electronics,21 of 22,5.0,concerned with other reviews,"September 3, 2005",magda,sanfrancisco,"my canon 510 got glowing reviews just about across the board, but not this printer. i have very little space, and needed something small just for photos. so, even though there were many negative reviews i went ahead and bought it. couldn't be happier! colour fabulous! and when you print on stock paper you can use photo to do some extra artwork on. I LOVE IT",1
B00003CWG2:pleased:michael_j._corso,B00003CWG2,Monster Cable TGHZ-2RF Two Gigahertz Low-Loss RF Splitters For TV & Satellite 2-Way 2 Gigahertz RF Splitter: Electronics,electronics,3 of 4,5.0,PLeased,"January 15, 2006",Michael J. Corso,,"Product nicely made , looks like quality product and performs fine",1
"B000EDIKVO:excellent_hand_crank_radio:g._ward_""macboy""",B000EDIKVO,American Red Cross FR300 Emergency Radio: Electronics,electronics,3 of 3,5.0,Excellent Hand Crank Radio,"November 7, 2006","G. Ward ""macboy""","Queens, NY USA","My wife and I used the FR300 during the week-long Queens blackout this past summer and this little radio delivered. One 2 minute winding lasted for an hour on medium volume. The cell phone charger is cool, but it takes a lot of winding. The light is good in a pinch, but not particularly useful",1
"B000BW3TK0:great_updated_product:outdoors_""backpacker""",B000BW3TK0,"Garmin MapSource City Navigator North America, v.8: Electronics",electronics,3 of 3,5.0,Great updated product,"November 4, 2006","Outdoors ""backpacker""",Utah,"This map set met all my expectations, and was far more current than I had expected.  Software for turn by turn directions on roadways while driving works great with the Garmin Ctrex GPS.  Recommended. To load many states you will need large memory card, 1 GB.",1
B000CO77SC:on_the_contract:env-youreverythinghomepage-com,B000CO77SC,2-Year Service Plan for Televisions $200 to $999.99: Electronics,electronics,5 of 5,4.0,On the Contract,"August 24, 2006",env-YourEverythingHomepage-com,"Los Angeles, CA, formerly Rochester, MN USA","If you buy this service plan, print out the contract and keep your receipt. I did not purchase the plan, but looked over the contract intensely since I nearly got it.

Some notes on the contract:
1. It is only good in the United States (including Washington, DC, but MINUS MAINE), but it does not include Guam, Virgin Islands, etc. So if you are in another country or outside the 50 states + D.C., this contract will be nothing but a waste of money.
2. This contract is transferable and the directions to do so are simple.
3. They will only fix/replace/etc IF the manufacturing warranty no longer covers the item. That is, if the manu. warranty is still good, you have to use it.
4. If the item needs to be shipped, shipping/handling will only be covered if the manufacturer would cover those costs in their warranty period. If the item is being replaced, ""You will be responsible for the delivery or cost of delivery of the covered Product to Our authorized service center. Reimbursement will be issued in the form of a check payable to You."" I'm uncertain if that means you cover those costs or they reimburse you.
5. No lemon policy of 3 service repairs for the SAME defect, and a upon the time of a 4th repair, as determined by them, they will ""replace it with a product of comparable performance. Repairs performed while the Product is under manufacturer's warranty DO NOT APPLY."" (Doesn't sound like a great no lemon policy... your product would have to breakdown in the same way 4 times in the number of years they cover you -- many electronics are typically already covered by the manufacturer for 1 year.)
6. There are numerous conditions that they will not repair for, but they all sound typical of such plans (such as, they don't cover accidents and they don't cover ""the elements or acts of God"" ... sorry, I had to note that second one since it stuck out to me from the other things). But, in all seriousness, read the list before you purchase.

So, now that I have summarized much of the contract, if you want to get the service warranty, PLEASE READ THE CONTRACT SINCE I DIDN'T COVER EVERYTHING!!! (Don't hold me liable since I don't have much money anyways.) Also, I think this is typical in warranty contracts, but you will occassionally see the phrase ""at our discretion"" in the contract.

Assuming they aren't jerks with their discretion and aren't too tough to deal with, I would give the warranty 4 stars (minus 1 star for the crappy lemon policy). I didn't get the coverage because the product I was going to get it for had just made into the next price category (so it was pricy for my product, being at the lower price end of the scale)",1
"B000196ENM:works_as_designed_-_and_what_a_difference!:m._j._cerone_""look_for_me_and_donate_at_www.rideforroswell.org""",B000196ENM,Magellan 980637 External Antenna: Electronics,electronics,3 of 3,5.0,Works as designed - and what a difference!,"March 22, 2006","M. J. Cerone ""Look for me and donate at www.RideForRoswell.org""","30 miles SSE of Buffalo, NY",Easy enough to pop off the normal ant (RoadMate 700) and pop on this magmount version... and what a difference it made! Signals really are remarkedly improved. **HIGHLY** suggested for folks in hilly areas to nearly guarentee you'll get the birds,1
"B0002LEMZG:pretty_helpful:jeremy_thompson_""atx""",B0002LEMZG,Kensington 60148 USB 2.0 Universal Laptop Docking Station (PC/Mac): Electronics,electronics,6 of 6,4.0,Pretty helpful,"March 27, 2006","Jeremy Thompson ""ATX""","CHARLOTTE, NC United States","A lot cheaper than model-specific docking stations, and 'does what it says on the tin'. Quite stylish too, as docking stations go",1
"B000F9NXW8:nice_communications_device:william_christiansen_""wpc""",B000F9NXW8,Midland GXT600VP4  5-Watt 22-Channel GMRS with NOAA All-Hazard Weather Alert: Electronics,electronics,6 of 7,4.0,Nice communications device,"August 19, 2006","William Christiansen ""WPC""","Woodburn, Oregon United States","We used the GTX600VP4 to stay in contact with two vehicles while traveling. The 5-watt power gave us ample range. Does it reach 18 or 20 miles, don't know.  But 5 to 8 miles between cars was not a problem. Range was somewhat reduced over hilly terrain and varied from poor to good in the Rocky Mountains. It's a great way to stay in touch when traveling. The batteries are rechargeable, both A/C & D/C. The ear pieces were very good for privacy. Very easy to use and well worth the price. A good investment.",1
B000EIBVKG:does_everything_you'd_need_in_a_disaster:j._weber,B000EIBVKG,American Red Cross FR400 Emergency Radio: Electronics,electronics,10 of 10,5.0,Does Everything You'd Need In A Disaster,"September 11, 2006",J. Weber,,"I was hesitant to get this, since other reviewers gave it poor ratings on reception.  Now that I bought it, I'm very glad I have it.  It does all the things you might want in a disaster, inluding a flashlight, red flashing light (especially if your car breaks down at night), a siren (if you're trapped in a building), AC, battery, and crank power, and multiple radio bands.  While some reviewers complained of not getting a lot of stations, in a disaster, you only need a few stations, as everyone will be broadcasting disaster news.  Between the AM, FM, TV, and NOAA bands, my radio will received a huge number of stations--many more than would ever be needed in a disaster.  (I didn't try the cellphone charging function.)  It comes in a carrying case.
Only minor criticisms:  The case seems like an afterthought:  it doesn't hold the AC adapter; the knobs tend to turn the radio on when putting it in the case, and the knobs could get broken off if the case is hit (not that protective). However, it comes in a strong box which is perhaps better storage for everything.
Overall, this is all you should need for light, siren, and broadcast information from multiple power sources in a disaster",1
B0002L5R78:great_value:john_w._montgomery,B0002L5R78,HDMI 2M (6 Feet) Super High Resolution Cable: Electronics,electronics,1 of 1,5.0,Great Value,"July 31, 2006",John W. Montgomery,"San Diego, CA United States",I just recieved my HDMI cable and am very impressed. The price is just what it should be about $5 and makes me wonder how somebody would spend over $100 for this cable at a store. The service was excellent and the cable arrived in 4 days! I highly recommend this cable. I just plugged it into my cable box and the other end into the TV and WOW what a great picture all around. The color is just so much more vivid using HDMI compared to component 3 wire connectors. Get this cable for your system and stay away from those high priced others,1
"B0002F8WKS:nice:cdaddy_""cdaddy""",B0002F8WKS,Logitech Media Keyboard: Electronics,electronics,,5.0,nice,"November 9, 2006","CDADDY ""CDADDY""","HELL,CO",This is the perfect keyboard ( I know cuz I am typing on it right now ) I recommend if you like media boards,1
"B00006HXF4:great_value_for_great_product!:james_martin_""star_trek_nerd""",B00006HXF4,SanDisk SDSDB-256-A10 256 MB Secure Digital Card (Retail Package): Electronics,electronics,2 of 2,5.0,Great Value For Great Product!,"March 15, 2006","James Martin ""Star Trek Nerd""","Fresno, CA USA","SanDisk has done it again.  They never seem to let me down with their products.  I was in the market for another memory chip since I kept filling up my smaller 128 MB chip.  The price was the deciding factor for me, as being a college student the financial situation was tight.  But this product was perfect, right price, excellecnt storage space, good name.  Get this product if you need more space for your digital camera",1
B0000AN4EG:garmin_:r._nielsen,B0000AN4EG,Garmin StreetPilot 2610 In-Car GPS Receiver with 128 MB CompactFlash Card: Electronics,electronics,1 of 2,5.0,GARMIN,"August 9, 2006",R. Nielsen,,"Fast shipping, Very happy with the GARMIN. Their tech support is good..they answer all questions....WILL buy from AMAZON  again... will buy a GARMIn agai",1
"B00016V3VI:ipod_#in_!:sea_chelle_""still_shopper""",B00016V3VI,Griffin Technology 1072-POD PowerPod Firewire Auto Charger for iPod: Electronics,electronics,1 of 3,4.0,IPOD #in !,"March 22, 2006","Sea Chelle ""still shopper""","Brooklyn, NY",This is great!  My only problem is the knob for adjusting. It's to loose,1
"B000A6NV0U:great_mouse,_great_price:clide",B000A6NV0U,Microsoft Comfort Optical Mouse 3000 ( D1T-00002 ): Electronics,electronics,0 of 1,5.0,"Great mouse, Great Price","June 19, 2006",CLiDE,,"I bought this mouse originally as a replacement for a $9.99 mouse, and I'll never turn back. THIS MOUSE IS OUTSTANDING FOR GAMING. It's pretty damned accurate, and it easily fits in my hand. Good price, too",1
"B000EEZCEG:works_out_of_the_box_with_the_cingular_3125:j._hansen_""tech_hound""",B000EEZCEG,SanDisk 1 GB MicroSD Card (Retail Package): Electronics,electronics,,5.0,Works out of the box with the Cingular 3125,"November 19, 2006","J. Hansen ""tech hound""",,"I you own a SmartPhone, you'll need one of these. Also happy this came with an adapter card, to plug in the MicroSD into it to move data from my Mac to the phone.",1
B000EEZCEG:expanded_memory_for_motorola_razr_v3m_for_verizon:richard_b._cuciti,B000EEZCEG,SanDisk 1 GB MicroSD Card (Retail Package): Electronics,electronics,1 of 1,5.0,Expanded Memory for Motorola RAZR V3m for Verizon,"November 9, 2006",Richard B. Cuciti,"Laguna Beach, CA USA","The SanDisk 1GB Micro SD Card arrived quickly with intact sturdy packaging.  I installed it in my Motorala RAZR V3m as expanded memory for my music library.  Be sure to remove the RAZR battery to clear the access slot for the Micro SD.  The V3m recognized the expanded memory without any problems.  I used Motorola Phone Tools to transfer my entire music library.  The program converts the mp3 file formats before transfer. The entire music library...a full 1GB...transferred reasonably quickly.  The V3m is slow to access ""My Music"" using menu function #3 under ""Get Tunes & Tones"".  Function #6 ""Manage Music"" accesses the library reasonably quickly and works well.  The new corded Motorola SYN1301B stereo earbuds work well in this configuration.  Sound quality is surprisingly good, but the large diameter earbuds are flat...not tapered... and do not seat very well in the ear canal.  The SanDisk 1GB MicroSD Card provides great value at a very reasonable price for full optimization of the V3m as cell phone with ""MP3"" player",1
"B000FGI9RU:wonderful_sound:deadman_""deadman""",B000FGI9RU,"JBL DE893BABA Platinum Series Powered Speakers, Black (Pair): Electronics",electronics,1 of 1,5.0,Wonderful sound,"November 9, 2006","Deadman ""Deadman""","Onamia, MN USA",I upgraded from some speakers I purchased when I built my system.  The sound difference was wonderful.  It is a clean crisp fresh sound. Worth every penny,1
